Date,Close,Volume,volume_cmf,volume_fi,volume_em,volume_sma_em,volume_mfi,volatility_bbw,volatility_bbp,volatility_bbhi,volatility_bbli,volatility_kcw,volatility_kcp,volatility_kchi,volatility_kcli,volatility_atr,volatility_ui,trend_macd,trend_macd_diff,trend_vortex_ind_pos,trend_vortex_ind_neg,trend_trix,trend_mass_index,trend_dpo,trend_kst,trend_kst_diff,trend_stc,trend_adx,trend_adx_pos,trend_adx_neg,trend_aroon_up,trend_aroon_down,trend_aroon_ind,trend_psar_up_indicator,trend_psar_down_indicator,momentum_stoch_rsi,momentum_stoch_rsi_k,momentum_tsi,momentum_uo,momentum_roc,momentum_ppo,momentum_ppo_hist,momentum_pvo,momentum_pvo_signal,momentum_pvo_hist,others_dr
2014-01-16,0.0069713943040316,0.1976835588227251,0.5561509461081362,0.4552133574858649,0.7369956247274743,0.6688626774737748,0.4364523018948558,0.1592271300563367,0.6719581460445089,0.0,0.0,0.1636149660793096,0.5396151824330151,1.0,0.0,0.0414405013390719,0.0,0.4188754483630106,0.5208194352606367,0.0281000939131479,0.0339185085732331,0.9875733506750568,0.4279834718519134,0.9988058386629536,0.0085954472895957,0.4112650848272766,0.0,0.0,0.0,0.0,0.36,0.28,0.54,0.0,0.0,0.0,0.0,0.0916598805105703,0.6095555069339844,0.5075686767940045,0.494540574503214,0.5235914236118292,0.505210466505629,0.6649916135326184,0.2634685163667325,0.495328926354277
2014-01-17,0.0052333550932485,0.3871336007257108,0.4883273496870483,0.4330343237890305,0.7369379469217214,0.6688182025862976,0.3863718246534849,0.1537741391835057,0.4154274318575597,0.0,0.0,0.1605206882382145,0.4117854627398993,0.0,0.0,0.0432314090685107,0.0,0.4181014784392065,0.5175997424580503,0.0280419719760004,0.0390038717307163,0.9875949741666372,0.4664979395433754,0.1639410971217633,0.0162556856215713,0.4408747176669489,0.0,0.0,0.0,0.0,0.36,0.28,0.54,0.0,0.0,0.0,0.0,0.1082561520810546,0.5146943902023746,0.5075686767940045,0.489239910014991,0.5034042349805107,0.5541315735381984,0.6786795452047257,0.3173755993186086,0.4191713126403742
2014-01-21,0.0063084303269763,0.2929055630950548,0.5475287479348194,0.4496606285293465,0.7370002156481669,0.6688214868751752,0.4407820826300156,0.1505107695811367,0.575877488872431,0.0,0.0,0.150149647053707,0.4890664092219871,0.0,0.0,0.04289937234935,0.0,0.4188882839308992,0.5190276897099533,0.0308259510286169,0.0424674538974912,0.9876358235085267,0.5047221517601249,0.1592916970295427,0.0241880602169347,0.4672262172987451,0.0,0.0,0.0,0.0,0.36,0.28,0.54,0.0,0.0,0.0,0.0,0.1312490117391261,0.6078392514558649,0.4922235910041347,0.4946112650023205,0.5123555362105571,0.5405469114605955,0.6856641953527112,0.2923330268769439,0.5803184092368494
2014-01-22,0.0066207062691154,0.3422761548266146,0.5396368812908449,0.4562780861515497,0.7370594600464804,0.6688597001327223,0.4941098692668745,0.1500986147586858,0.614913954364172,0.0,0.0,0.1537120993391755,0.5014839630930428,0.0,0.0,0.0425302109966619,0.1220752286470506,0.4199303462286568,0.520824832335507,0.0354911297979443,0.0429991190915593,0.9876999636201992,0.5425481504199433,0.1601905255160608,0.032369671205613,0.4903089052398871,0.0,0.0,0.0,0.0,0.36,0.28,0.54,0.0,0.0,0.5311634252522921,0.0,0.1527853217851757,0.6239083692894396,0.5482628005587662,0.5017254522806053,0.5236157942451459,0.5522234977166753,0.6946605966501627,0.2998486628701235,0.5356725252616943
2014-01-23,0.007218398746872,0.3645866763376934,0.6067046083143601,0.4659326112243539,0.7369905738091463,0.668854196230657,0.5414390068509227,0.1564984629199939,0.6849178996224619,0.0,0.0,0.1669012009287583,0.5326053360696956,1.0,0.0,0.0431120069559183,0.1221189527347299,0.4215192023948275,0.5236651822066853,0.602673395288946,0.7440802097679404,0.9877988073448,0.5814230092239785,0.1584670677273425,0.0406144635140403,0.5089769308639098,0.0,0.0,0.0,0.0,0.36,0.28,0.54,0.0,0.0,0.9267093668188824,0.0,0.1757779916661773,0.7058233018836022,0.5546516648696459,0.5125595904095421,0.541373486227649,0.5688899285199234,0.7067230565598861,0.3113030519826662,0.551868275474282
2014-01-24,0.0059244743253858,0.3896426948968544,0.5609116933116903,0.4482807798898078,0.7370030732005262,0.6688929645910355,0.537013023584848,0.1515479356632733,0.4882719281251574,0.0,0.0,0.1646106512048699,0.4299866986548233,0.0,0.0,0.0435280849378046,0.1214127272842769,0.4211411651137405,0.5208919865309862,0.6517602139132967,0.7291298314670633,0.987873387969694,0.6202813257123301,0.1597196150194238,0.0637479817818199,0.5876720729877434,0.0,0.0,0.2932683219880796,0.4321005699934661,0.36,0.28,0.54,0.0,0.0,0.7031533185917259,0.7203420368876334,0.1925789855721322,0.6174148544631496,0.5309123733419226,0.5099835441335133,0.5240383051429763,0.5897530714784156,0.7224634863040789,0.3250434604209075,0.4446249626000632
2014-01-27,0.0064914198509399,0.5100738423190891,0.5705462192778654,0.4614724796836926,0.7370069545750259,0.6689286247830128,0.638438245183616,0.1489441301109938,0.5727904922542573,0.0,0.0,0.1620153761983522,0.4571458251274972,0.0,0.0,0.0429182220840303,0.1201789148423242,0.4215649695853042,0.5207303146588685,0.6876946157389778,0.6976498078975241,0.9879489208916684,0.6578917797048168,0.157041445499365,0.08787457540425,0.6579717964102074,0.0,0.0,0.2755439902290629,0.4059855985437515,0.36,0.28,0.54,0.0,0.0,0.7826576510919813,0.8041734455008632,0.211303614877944,0.5730168266036912,0.5346505351873407,0.51287113514857,0.5230208718771976,0.6533737044504,0.7536282492513724,0.3826667275048043,0.5504370897502593
2014-01-28,0.0008600978843948,1.0,0.5411722681767696,0.2672384947457021,0.7368594193581073,0.6688398095156248,0.5625819745105808,0.2372060429646356,0.0,0.0,1.0,0.1643301188451764,0.0705050642204181,0.0,1.0,0.0586562971214437,0.1815042152475661,0.4148228326683389,0.5022189024833535,0.6052382576343993,0.7210870524459698,0.9878291473952112,0.6969532043116416,0.1565244793155017,0.1085837204032696,0.7003960190644787,0.0,0.0,0.204363869738294,0.7032975884126914,0.36,0.68,0.3399999999999999,0.0,1.0,0.2450505822273106,0.576953850637006,0.2151810054817059,0.4167440460623141,0.3905910016904163,0.4666809945121298,0.4067739742960373,0.8652032264234211,0.840398279178169,0.5904006443127696,0.196091325729365
2014-01-29,0.0001241815602108,0.4601176161878405,0.5196876677092377,0.2840101768271006,0.7369785287147584,0.668823466326557,0.4970782582771348,0.3062961640796491,0.0711679786260061,0.0,1.0,0.1655526989388789,0.054095125350282,0.0,1.0,0.0564095470004976,0.2383044214354032,0.4086952222643188,0.4889861563107086,0.590659634060222,0.7499445047925468,0.98755916563299,0.7343161215387352,0.158392961516407,0.1286479782828896,0.7290460643774378,0.0131096960566215,0.0,0.1945835298361552,0.7022115787307263,0.36,0.72,0.32,0.0,0.0,0.2053263690796236,0.4110115341329718,0.216703614208703,0.4293068016593931,0.3812924530289024,0.4241602393431298,0.3224070098140548,0.822098557603458,0.897230995797241,0.4785588046824828,0.4720948788720808
2014-01-30,0.0,0.6286809266340364,0.5040936506848894,0.3076872898700732,0.7370006759735781,0.6688269981683326,0.4694900367097098,0.3549730766796926,0.1350887091412245,0.0,1.0,0.1721034223984408,0.1014608383557311,0.0,1.0,0.0548217396659628,0.28295559346034,0.4038876731878172,0.4817861810266787,0.5950418936989429,0.7587021340109726,0.9871970166605658,0.7711633216413694,0.1631100033930945,0.1481043100138467,0.7484058500736805,0.0065548480283107,0.0,0.1839644547296742,0.6823485231784518,0.36,0.76,0.3,0.0,0.0,0.1985845943753473,0.2163205152274272,0.2176456111541316,0.397642441742194,0.3672768101149291,0.3903093536932902,0.2753053469298632,0.8354114584432129,0.9465835305286228,0.4506138353230395,0.5099881511724383
2014-01-31,0.0001049676601946,0.4236470996274064,0.5530982823548009,0.3323124279670378,0.7369862845761279,0.6688421488189976,0.4602359126163011,0.3914126489583397,0.1926080205732722,0.0,0.0,0.1833349363504348,0.1684926931390548,0.0,1.0,0.0526399814010176,0.3187381048025816,0.4004571178885038,0.4795584655879565,0.5982867196152423,0.7544608275892587,0.9867939068341391,0.8065743572647268,0.1681443457272486,0.181157447419852,0.8205066221304409,0.0032774240141553,0.0,0.1755626298259461,0.6823038830794588,0.36,0.8,0.28,0.0,0.0,0.02507036470609,0.142993776053687,0.219255196078456,0.4361359114632497,0.3323635737719048,0.365743775414183,0.2594634618125339,0.7753348443473622,0.9685277249710644,0.3482199041235747,0.5243918953925607
2014-02-03,0.0002240090211164,0.3628835010652041,0.569190838268021,0.3533872104039691,0.7370429694955838,0.6688611245651298,0.46006373352033,0.4240638141041202,0.234762571870024,0.0,0.0,0.1746732839188827,0.2058168192740919,0.0,1.0,0.0508625122271072,0.3509096031873981,0.3981621848722675,0.480689391807215,0.6228147063313333,0.7361697100913722,0.9863870030059136,0.8413354403434246,0.1677231741880788,0.2155248135245445,0.8846635175396134,0.0016387120070776,0.0,0.2321930022238539,0.6486039812652767,0.36,0.8,0.28,0.0,0.0,0.0431882647998813,0.0889477412937729,0.2215501396365999,0.3775303650569533,0.2981529767489935,0.3489584879169268,0.2650895346919686,0.7043390924092989,0.965357683725186,0.2543964440348719,0.5252651907486883
2014-02-04,0.0011531520728902,0.3391062071585746,0.5753649284744874,0.3812875085386907,0.7370199335526144,0.6688421509869676,0.4618007158659895,0.439122177317216,0.3061587342523179,0.0,0.0,0.1681187779784964,0.3071296356293047,0.0,1.0,0.0490559125256028,0.3753304839035634,0.3978011887035119,0.4865550680771093,0.6078801746353331,0.7495267263068162,0.9860300565555908,0.874655798494249,0.1633454978959742,0.250088443468728,0.9354333699771606,0.0008193560035388,0.0,0.2398136859043332,0.6176977589479542,0.36,0.8,0.28,0.0,0.0,0.2221142280075886,0.09679095250452,0.2312545704982159,0.4230741012657003,0.3360925573807946,0.3458490143907706,0.3017564999132283,0.6365103012455537,0.9430207672538224,0.1827915353662864,0.5760479110862411
2014-02-05,0.0016395193788792,0.2927309473336796,0.6020014644398803,0.399008219185335,0.7370437122085541,0.6688144907743029,0.4531871386514656,0.4485612544665536,0.3452788341687932,0.0,0.0,0.1690096998116298,0.3831455010814694,0.0,0.0,0.0478850071289115,0.3943406760046465,0.3984030648194421,0.4937175693233208,0.5851341122332829,0.762964737568581,0.9857425680166276,0.9085405151482108,0.1669639456137623,0.2846360270173059,0.9718200961825144,0.0004096780017694,0.0,0.2905409416456311,0.5835950429386458,0.36,0.8,0.28,0.0,0.0,0.3552897520281177,0.2068640816118625,0.2433378520531845,0.4303252484349381,0.3989902646968479,0.3496368389441502,0.3473128159750618,0.5632119401356339,0.9037536493296086,0.1195425438373922,0.5478489612748536
2014-02-06,0.0020219360694526,0.2250149550724199,0.6083534775313385,0.4122079461128654,0.7370255355406853,0.6688311026783603,0.4930416031423394,0.4516350945006435,0.3761631617950736,0.0,0.0,0.153151670953719,0.4500324881066199,0.0,0.0,0.0454639254874986,0.4100302932950446,0.3996218347879633,0.5010300265883203,0.6053049190511856,0.7451059595923478,0.985531817149924,0.940779996095201,0.1683835676079347,0.3187240651003191,1.0,0.0002048390008847,0.0,0.2947473012743489,0.5623986030229255,0.36,0.8,0.28,0.0,0.0,0.436910467287109,0.3381048157742718,0.2565891820811428,0.6068553463875624,0.3800446317367363,0.3578995721596045,0.3942830478577817,0.4763517853669862,0.8469833509043265,0.054152978431224,0.5412486138847875
2014-02-07,0.0029450593156418,0.3329651051508291,0.6233338892523215,0.4314391552900323,0.7370483808801251,0.66889243562537,0.558577018608099,0.4523363122046228,0.4308507277210257,0.0,0.0,0.1384970854451778,0.558625724221951,1.0,0.0,0.0452528209880342,0.4178202442043542,0.4019895405680041,0.5098272428371131,0.6792663084170066,0.7046307016237129,0.9854188276708123,0.9361832506393504,0.1703669040891045,0.339364899316752,0.9642571144092672,0.0049089371660517,0.0,0.3837829350149677,0.5248080012835412,0.36,0.8,0.28,0.0,0.0,0.6171799876930492,0.4697934023360919,0.2755015484639108,0.6730794518492312,0.3987012395710906,0.3744877690740156,0.4514410846560336,0.4468538770889723,0.7929559511137859,0.0644000846453186,0.5740932983753579
2014-02-10,0.0041437349411353,0.3092469119634343,0.6591893895841069,0.450279536843311,0.7370641231857232,0.6689279286718127,0.5590740612091005,0.452247470985003,0.4959369799313732,0.0,0.0,0.1548088357810738,0.6709598099311982,1.0,0.0,0.0465482492122715,0.4224819345408042,0.4055767127856538,0.5199931914529766,0.6796871600392911,0.6577362550649913,0.985423751200758,0.92776323957785,0.16663801760914,0.3610072377089075,0.9329086664825272,0.0653772106329267,0.0,0.4525548261295417,0.4785579429580044,0.32,0.76,0.28,1.0,0.0,0.8216705201473937,0.6252536583758506,0.301291823066993,0.7342206450358228,0.4172661583916146,0.399889158996607,0.5178965258512024,0.4130213564752989,0.7398574908501939,0.0678704797516289,0.5898920263226446
2014-02-11,0.0050411532640656,0.2485128637608493,0.6771024511377892,0.4611910005113217,0.7370806710137161,0.6689397088447622,0.5504923453474639,0.4534748499579494,0.5430812807548238,0.0,0.0,0.1392453249276507,0.7280339648702641,1.0,0.0,0.045538171431176,0.4248023857969829,0.4096998392526882,0.529500780322906,0.6942066013382143,0.6613520593428835,0.9855450086394834,0.9148467381266836,0.1682145666395572,0.3866881697983373,0.918272874159772,0.4299591844693591,0.4929616473687342,0.4934725478046981,0.4517136976983877,0.28,0.72,0.28,0.0,0.0,0.95643297790646,0.7984278285823011,0.3298932787007473,0.7363490582506037,0.481145330493476,0.4291310721900808,0.5800939559179373,0.3601032411555092,0.6819306302117804,0.0498322151003968,0.5708201283242129
2014-02-12,0.0050359855770798,0.273308301876112,0.6439698984650962,0.462247208633301,0.7370232599143235,0.6689578620938693,0.5418418123154609,0.4488810839995854,0.5460533218603696,0.0,0.0,0.1302313768392033,0.6940223942089192,1.0,0.0,0.0436138587103183,0.4259845900680629,0.4130616098581251,0.5351538211684647,0.7223142388766436,0.6471340088146595,0.9857450150713184,0.9035134764121766,0.1520572824635078,0.4122241094972365,0.8996210526088538,0.7149795922346796,0.4624462396812014,0.494363700325819,0.4328492321512717,0.24,0.68,0.28,0.0,0.0,0.9989952636148736,0.9256995872229092,0.3533678705701674,0.7461643539802687,0.464381679861133,0.4529214373877408,0.6170296229155718,0.32771614810548,0.6261345569360273,0.0577925546289077,0.5174855421516897
2014-02-13,0.0061316608761019,0.2726340163975713,0.6585605490523806,0.4741670115874698,0.7370383511859523,0.668977454824602,0.6079939883822978,0.4375392665024002,0.6126956618174221,0.0,0.0,0.1309001914619131,0.7383364903710938,1.0,0.0,0.0436835381766754,0.424908931459553,0.417171990311813,0.5415965880186089,0.7290083243420552,0.6214542794986692,0.986033293382047,0.8972946315043346,0.1501072810774234,0.4383440439683853,0.8875982167131377,0.8574897961173398,0.4405973524664913,0.522439776018399,0.4023555301445848,0.2,0.64,0.28,0.0,0.0,1.0,0.9851427471737778,0.3817330594373647,0.782027161552101,0.6775798535053912,0.4819517109074992,0.6589026478882919,0.3015649301794837,0.5738635180508368,0.0709616164932146,0.5816988991337684
2014-02-14,0.0060749890990666,0.2395591047968004,0.6627832819025642,0.4729178931946903,0.7370274364302374,0.6689888300624229,0.585309844710395,0.4296200141024687,0.6146099852267645,0.0,0.0,0.1192497534284304,0.6889356432203448,1.0,0.0,0.0412997942887991,0.4244859098696202,0.4203738970439967,0.544420384476578,0.7558088335913041,0.6092907031850244,0.986371562071884,0.886863581856045,0.1498776843745689,0.4640780339863898,0.8783815426521427,0.92874489805867,0.4216804674273195,0.5192645102341963,0.3891327442226895,0.16,0.6,0.28,0.0,0.0,0.9894035526919914,0.9961329387689548,0.4049265565654075,0.7764539787851533,0.701689655639949,0.5044724359420776,0.6770903278254868,0.2658006352954515,0.5216062143439237,0.0710129293010946,0.5145329014109232
2014-02-18,0.0063324859884312,0.2274004750124365,0.6777506586667599,0.4745318684035615,0.7370368092134328,0.6690873490574315,0.7289937079582012,0.4366921269062986,0.6236306360444706,0.0,0.0,0.1088946825793019,0.6645273984332185,1.0,0.0,0.0401654227123435,0.4004415518209032,0.4232223620213657,0.545772772763343,0.8977618315107004,0.4949541084949242,0.9867421743523498,0.8762177533512588,0.1500223693433822,0.4901665224677784,0.8755091371335046,0.9643724490293348,0.4103524444277279,0.5588952286204228,0.3693992719072461,0.12,0.56,0.2799999999999999,0.0,0.0,1.0,0.9964678508973304,0.4263773348144394,0.784568038813586,0.7145414094177666,0.524422355939354,0.6855938269562071,0.2316046436783984,0.4698177248695511,0.0727643572155909,0.5325842166469927
2014-02-19,0.0052226584524056,0.2787455680456994,0.6370572042915391,0.4623996977829285,0.7369151388716155,0.669052143528746,0.7521399870927573,0.4297694801985246,0.5659218918916014,0.0,0.0,0.1245537904810191,0.5114371593307262,0.0,0.0,0.0413662918048134,0.3692883774881245,0.4240431422545299,0.5416532659696766,0.8477811469002838,0.4828791978210381,0.9870828682221028,0.8686104237175621,0.1505238226476049,0.5158322795907879,0.8753979547289237,0.9821862245146674,0.3829603620335792,0.5103518265034035,0.471940991286753,0.08,0.52,0.28,0.0,0.0,0.7943483208462284,0.9279172911794068,0.438801692747522,0.7169112256848114,0.6745626632935541,0.5301503053478638,0.6589459353179591,0.229946897067695,0.4279029964999986,0.109651421685338,0.4542434634408306
2014-02-20,0.0044218554566771,0.2711564984167051,0.6315044634604515,0.455362851637892,0.7369479488002549,0.669022859846678,0.8070180689588222,0.4165292574661977,0.5281813898946472,0.0,0.0,0.1206331537913396,0.4141507067984141,0.0,0.0,0.0407120041356019,0.3357241909769453,0.4236542767442238,0.5352546769650239,0.8284209806128169,0.532630324834603,0.9873631051315132,0.8627666223693211,0.1535299556886483,0.5405910805907703,0.8759212368192832,0.9910931122573337,0.3606163711215353,0.4803622949043178,0.5090445550671565,0.04,0.48,0.28,0.0,0.0,0.6570525046715502,0.8171336085059262,0.4449373961951213,0.6533143533204431,0.6442934351710466,0.5274328108423946,0.6177635720518216,0.2261846702239767,0.3932729277511986,0.1368659457373412,0.4712012710402235
2014-02-21,0.0036621976161436,0.2451817323130783,0.5699977055663329,0.4504102877042025,0.7369706302789651,0.669014165743956,0.8359751871205967,0.3931735478649635,0.494935951894789,0.0,0.0,0.1322855692790982,0.3333210276235174,0.0,1.0,0.040788940193124,0.3023972019376116,0.4223738215374003,0.5278486996443589,0.8190149764186848,0.5210442177236662,0.9875658047103544,0.8598924784121013,0.1554514581415864,0.5643154647155709,0.8697045099600664,0.9955465561286668,0.3452758164224761,0.4466900084765672,0.5267655656459915,0.0,0.44,0.28,0.0,0.0,0.5300274987371465,0.6604761080849749,0.4459537733297059,0.5504440734598396,0.5881227889841768,0.5184861465718816,0.5701664042941366,0.2114955539175128,0.361280760354167,0.146720796001038,0.4730773485607928
2014-02-24,0.0039583422071144,0.254895741438191,0.612362306822577,0.4558432510830451,0.7369804732140226,0.6689794564825956,0.7605843549681963,0.3821689617617404,0.5209140984381799,0.0,0.0,0.137619975612748,0.3529603834445412,0.0,0.0,0.0398305040997329,0.2650666020212329,0.4217362417158918,0.5235730218902288,0.7763914397834519,0.584643412815025,0.9877197236073868,0.8595740422892447,0.1568422176668313,0.5876758535272188,0.8607718272723381,0.9977732780643332,0.3336758333821426,0.422686639802658,0.5254191994186925,0.12,0.4,0.36,0.0,1.0,0.4846446812389222,0.5572415615492062,0.4492456170714958,0.5837301714490833,0.5814636714898175,0.5140255653170323,0.5426401316849729,0.205957275303539,0.3340702674230904,0.1645844988419862,0.535412313376568
2014-02-25,0.0032514843051907,0.2002490673167745,0.5905996481414891,0.4523786638589925,0.7369969164594012,0.6689666732211896,0.693203119047101,0.3623906183332013,0.4862689214769098,0.0,0.0,0.1220331984532904,0.2878519062839489,0.0,1.0,0.0394130903927396,0.2382161363601585,0.4203491362672625,0.5182297963570369,0.7558744765978601,0.6052485179556635,0.9878105535612308,0.8568850499364248,0.1599815309052628,0.6083409829433538,0.8413747744460329,0.9846404904983324,0.3246704769427087,0.3964698468630371,0.5105727882110761,0.08,0.36,0.36,0.0,0.0,0.2642058664219068,0.4262926821326585,0.4480209412820425,0.4625099819695728,0.546524178414555,0.504304826354153,0.5082469947900837,0.1743658571990366,0.3030795652948507,0.1504621376784364,0.4759009878200469
