Date,Close,Volume,volume_cmf,volume_fi,volume_em,volume_sma_em,volume_mfi,volume_nvi,volatility_bbw,volatility_bbp,volatility_bbhi,volatility_bbli,volatility_kcw,volatility_kcp,volatility_kchi,volatility_kcli,volatility_ui,trend_macd,trend_macd_diff,trend_vortex_ind_pos,trend_vortex_ind_neg,trend_trix,trend_mass_index,trend_dpo,trend_kst,trend_kst_diff,trend_stc,trend_adx,trend_adx_pos,trend_adx_neg,trend_aroon_up,trend_aroon_down,trend_aroon_ind,trend_psar_up_indicator,trend_psar_down_indicator,momentum_rsi,momentum_stoch_rsi,momentum_stoch_rsi_k,momentum_tsi,momentum_uo,momentum_roc,momentum_ppo_hist,momentum_pvo,momentum_pvo_signal,momentum_pvo_hist,others_dr
2014-01-16,0.0044810835758342,0.1868047576987189,0.6221478795758322,0.3834937083916116,0.3976035863901143,0.4694466641864024,0.7566491490787051,0.0262323189129638,0.2549238948048621,0.7978732933277495,1.0,0.0,0.3694731728530646,0.6155021505473595,1.0,0.0,0.0,0.3865772285802721,0.4349416253608182,0.0462559427342907,0.0304997434662832,0.9769567107964332,0.3713036540111903,0.9976847923368496,0.0087072407821199,0.5080859949362807,0.0,0.0,0.0,0.0,0.4,0.32,0.54,0.0,0.0,0.7430322902861416,0.0,0.0,0.5578433514421189,0.7250610915703251,0.4141251934689173,0.6332217659938026,0.9104340696715928,0.741239955988212,0.7120194253941285,0.5869975629356124
2014-01-17,0.0043450782184525,0.1410939253670879,0.5951440498395368,0.3801320014091461,0.3976259150084003,0.469454732557843,0.7788754322007996,0.0243276767558666,0.2791803567247632,0.7296830999922441,0.0,0.0,0.3723627097759274,0.5768491734290747,1.0,0.0,0.0,0.3876210432237634,0.4364474001561848,0.0509387137560695,0.0325511892751112,0.9775373544412512,0.4089571100505683,0.3139872735077358,0.0160982746699234,0.5285248771918583,0.0,0.0,0.0,0.0,0.44,0.32,0.56,0.0,0.0,0.7250879163292495,0.0,0.0,0.6059902328755133,0.7144427270968512,0.4141251934689173,0.6521940947863631,0.843260641071186,0.7869239685186613,0.5482199258542891,0.4769761346660141
2014-01-21,0.0052900326355301,0.149868505814301,0.6489885722523238,0.3801585232809916,0.3976353384461736,0.4694654759143685,0.7988223703101285,0.0243276767558666,0.3163206059792045,0.7643116074936909,0.0,0.0,0.3709204833524906,0.6189294628402517,1.0,0.0,0.0,0.3889366439718665,0.4384480842790747,0.054865646030428,0.0334776253864975,0.9782596534749056,0.4439612445077986,0.3129027968201955,0.0241541000451684,0.548152106607468,0.0,0.0,0.0,0.0,0.48,0.32,0.58,0.0,0.0,0.7671619462141015,0.0,0.0,0.6542032149027457,0.7821146448203573,0.5567316370555484,0.6767168372818535,0.7929774074388058,0.8111833052554793,0.4383474905065076,0.5813181089154087
2014-01-22,0.0055563748559843,0.1048400486130019,0.659814025988028,0.3781421122442845,0.3976425485234064,0.4694774054348404,0.8113087750571408,0.0279167673990636,0.344200036022895,0.7414284143763098,0.0,0.0,0.3637775106158139,0.6057356547090424,1.0,0.0,0.0681762585968251,0.3900631053238907,0.4394946403473275,0.0588963953424935,0.0344964238945509,0.9790668317090956,0.4766406496376884,0.3109191362798733,0.0321304058743694,0.5643689383742364,0.0,0.0,0.0,0.0,0.52,0.32,0.6,0.0,0.0,0.7774983020340686,0.7774983020340686,0.0,0.6902854491188732,0.7956433817058584,0.5702771229239767,0.6880252437644037,0.7138648749051424,0.811257794146159,0.3143200299761275,0.5147960313038357
2014-01-23,0.0059728906296428,0.1188660950875631,0.6946458185100832,0.3768051148167392,0.3976048428955711,0.469473844520237,0.8236546929998045,0.0279167673990636,0.3695236496999856,0.7359814040878951,0.0,0.0,0.377146067829226,0.598404989687145,1.0,0.0,0.0681762585968251,0.3911142033036424,0.440111145111963,0.8431564251061981,0.5090268316031124,0.9799294301665152,0.5100652079950692,0.311270297424416,0.040143465998495,0.5774540767299673,0.0,0.0,0.0,0.0,0.56,0.32,0.62,0.0,0.0,0.7929761306132183,1.0,0.0,0.7209964938295405,0.8856724794363777,0.6031272790784188,0.6931861057832369,0.6594694903697291,0.7980246126123585,0.2460741357359017,0.5283468610433578
2014-01-24,0.0049953540234307,0.1154940661588423,0.6491136954891695,0.3726626232257269,0.3975852690386202,0.4694651475681839,0.7640523571512206,0.0149573647188588,0.3707946739023907,0.6448429581003676,0.0,0.0,0.3707280956056106,0.4939315380548045,0.0,0.0,0.0735806026877332,0.3912991014161928,0.4380672406328756,0.8204232660931008,0.5194977946315704,0.9806849665822788,0.5426573525592682,0.3117127933660737,0.0616235569905811,0.6304346725025953,0.0,0.0,0.414181483326163,0.2296551071990373,0.56,0.32,0.62,0.0,0.0,0.6744038893364135,0.8504718657986446,0.8759900559442378,0.7219567170351435,0.742348915228983,0.5502132966476171,0.6652776147527778,0.6110060061451754,0.7755948920323197,0.1989114084435916,0.4015920082824393
2014-01-27,0.0042898261053484,0.1329618733272678,0.6264769157464931,0.3694854598948845,0.3974600963262819,0.4694291463326228,0.7388365929607132,0.0149573647188588,0.3639657754007704,0.5839199488711816,0.0,0.0,0.3978510052572392,0.4117395427624498,0.0,0.0,0.0864725950780859,0.3909584012590685,0.4348926343296094,0.782613258524289,0.5351355143037937,0.9812558161704164,0.5787892761350637,0.3096698512285617,0.0825373425541053,0.6727999064122073,0.0,0.0,0.3684628717037173,0.3504492472229544,0.56,0.32,0.62,0.0,0.0,0.6041843112675863,0.6831575647929903,0.844543143530545,0.7085404207884433,0.7432617288415367,0.5117550543168972,0.6240778885518962,0.5864702824039584,0.7516552429369777,0.1911680229765072,0.423680703753034
2014-01-28,0.0055308737248106,0.0894127257150826,0.652669236961169,0.3705775172057109,0.3976753919839872,0.4694573130512924,0.7425104270565153,0.0318932385336314,0.3690560305172317,0.6687117229640698,0.0,0.0,0.3807389105717472,0.4660263043950949,0.0,0.0,0.0873072899784519,0.3913201290267786,0.4344103678797074,0.8054432359346402,0.5274252204250511,0.981789040367059,0.6137024954470385,0.3083436241586296,0.1056105995022624,0.713955368928495,0.0,0.0,0.3514705315672663,0.3232244245538972,0.56,0.32,0.62,0.0,0.0,0.6693934580655703,0.792595701153228,0.7754083772482877,0.7126508129734654,0.7629881170601119,0.5825243045579154,0.6163067018032904,0.5252691027677848,0.7175475972794487,0.1390233578410154,0.6101949842361485
2014-01-29,0.0050846069692218,0.0867911434017147,0.6368943442665101,0.368672340541345,0.3976162937804164,0.4694479122672095,0.6961524773426013,0.0258032889282679,0.3673082310180702,0.6253603102282309,0.0,0.0,0.2747660403441236,0.4147792058698035,0.0,0.0,0.0908893404595631,0.3912656151742394,0.4328053787470154,0.797367762576931,0.5455959604203428,0.9822172588397085,0.6465130491767971,0.3049864679445676,0.1262820920096917,0.7384049102960938,0.0,0.0,0.3349282505105586,0.3068766628934154,0.56,0.32,0.62,0.0,0.0,0.6292487200869167,0.7252222493480017,0.7336585050980734,0.7076932624609759,0.7537875958275038,0.5772104561537564,0.5951845056109697,0.4719199179590185,0.6772243712525441,0.1071479185643021,0.4489552398451143
2014-01-30,0.0061627294565761,0.1304482092218599,0.6536759257131757,0.3703457711099748,0.3976678295183598,0.4694811512543224,0.7411316144661975,0.0258032889282679,0.3760451981359174,0.6924978829299256,0.0,0.0,0.2591452877917317,0.4947060705609462,0.0,0.0,0.0890629607518894,0.3917551284571375,0.4331148484975989,0.8154979895292251,0.5090046033803783,0.9826480599172664,0.6791469071263521,0.3148573376119442,0.14767285457314,0.7598712879121636,0.0,0.0,0.3712762421637853,0.2822434845274651,0.76,0.32,0.72,0.0,0.0,0.6792889543514881,0.8092029522072162,0.7756736342361487,0.7148018512021512,0.7646999708726524,0.665532677493281,0.5973559254183929,0.4725557741045182,0.6451211766140595,0.1493028093071252,0.5910792072754321
2014-01-31,0.0059601390507392,0.0963095293437908,0.6385462325763629,0.3688438294212421,0.3976233503908685,0.4695142054973954,0.7899085139735078,0.0231537194925576,0.3778222274905578,0.6573863780438374,0.0,0.0,0.2419856720035381,0.461072094762344,0.0,0.0,0.0851025054020858,0.391934768711303,0.4324548030202743,0.8456574146467363,0.4806680236673202,0.983026901336927,0.7115151338421976,0.3154688536835147,0.1833912243269573,0.8216723202194294,0.0,0.0,0.3613760817402212,0.264322855518988,0.8,0.32,0.74,0.0,0.0,0.6612287015602644,0.7788930876449734,0.7711060964000639,0.7166792643506259,0.736604443756298,0.5146957097735267,0.5880060664852468,0.4381861908393402,0.6110396168297522,0.1391571343539787,0.4718437482979196
2014-02-03,0.005350949189676,0.1005615067374167,0.6266957636707045,0.3667766556152574,0.3975468166358523,0.4695223418678809,0.7788199737265415,0.0231537194925576,0.3691968358960384,0.5983204913695851,0.0,0.0,0.2625421872049566,0.3912468831146003,0.0,0.0,0.0666020285030329,0.3916376569058449,0.4305303549684004,0.8505019698567811,0.4775450501780572,0.9832807130146176,0.7452015676392546,0.3180492948433479,0.2183356623229981,0.8699027500829737,0.0,0.0,0.3319226456924243,0.298481486070393,0.8,0.32,0.74,0.0,0.0,0.6088118596252658,0.0245113817628274,0.5375358072050057,0.7084331381194031,0.6586301172246251,0.4778122459873941,0.5640372887673655,0.4149721473611563,0.5781014795688848,0.1450209625160457,0.4348928013990416
2014-02-04,0.0055804573436055,0.0660509241119161,0.6349106783035786,0.3664507663285379,0.3975775940944498,0.4694775560838158,0.7009740305493508,0.0262282067572832,0.3533234296593442,0.6028812716951979,0.0,0.0,0.256252550400826,0.4071352729496297,0.0,0.0,0.0686009895222792,0.3914488058711668,0.4293078934343403,0.8905725610856107,0.5490391160405572,0.9834473726107784,0.7769131036436914,0.3168463460460799,0.2540982521155501,0.9099465163056436,0.0,0.0,0.3164897258299643,0.2846034307019717,0.8,0.32,0.74,0.0,0.0,0.6210013882270862,0.0890773605434242,0.297493943317075,0.7042868893822214,0.6602443081563261,0.45067679185343,0.5487667925158034,0.3586175648190256,0.5379794216828997,0.1081795716810221,0.5113205609722656
2014-02-05,0.0049698528922571,0.1089143760335243,0.6130572707894548,0.3646373185823232,0.3975010964974546,0.4693903204042555,0.5961480184597088,0.0262282067572832,0.3346269135244584,0.5432341665939829,0.0,0.0,0.2853643702077247,0.3578579893745159,0.0,0.0,0.0764225129931483,0.3908677212114276,0.4271810678983436,0.704732140494394,0.6202462018232714,0.9834759631214216,0.8112321309000641,0.3194053053679969,0.2858249984320918,0.9259243378435298,0.0,0.0,0.2866413186428202,0.3716693632500207,0.8,0.32,0.74,0.0,1.0,0.5701033166457936,0.0,0.0378629141020839,0.6918932545771185,0.6797437776964891,0.4350147811988334,0.52324800035939,0.3617906086766386,0.506657182165632,0.153307791314411,0.4339359104690723
2014-02-06,0.0055308737248106,0.0852321403667226,0.6175986032678491,0.3652296784245312,0.3976329964599143,0.4694010735372217,0.5742170069626642,0.0339293413026526,0.3185106910467102,0.5779681859486485,0.0,0.0,0.2612630798434261,0.4076778607271569,0.0,0.0,0.078477098687024,0.390654255416148,0.4265563668921577,0.734497908398452,0.6130719827328981,0.9834504085710086,0.8425220653083688,0.3196533077772556,0.3178036684937268,0.9386026014265394,0.2500000000000058,0.0,0.2726124250076016,0.3534789991071555,0.8,0.32,0.74,0.0,0.0,0.6023519503620547,0.144695232864851,0.0779241978027584,0.6875339741229382,0.6365391606847868,0.4218738082231895,0.5156742708669322,0.3380538323229467,0.4757987592276415,0.1556863877333583,0.5428617075334979
2014-02-07,0.0066854996056859,0.1364833274670102,0.683986686876017,0.367694026068445,0.3976621125343247,0.4694143083514183,0.5760202309305529,0.0339293413026526,0.2970766627349084,0.6646882876280593,0.0,0.0,0.2598534160533273,0.5018352440897105,1.0,0.0,0.0783695814675482,0.3910698387763929,0.4278990975123756,0.7144252370711802,0.5715021656398713,0.9834833472639998,0.8403810664334543,0.3201209771669874,0.3386817232965647,0.9112473828953772,0.5000000000000072,0.0,0.3274406311311634,0.328383632005935,1.0,0.32,0.8400000000000001,1.0,0.0,0.659040685526454,0.3990498764629929,0.181248369775948,0.6947353166093064,0.7158563177140849,0.4500702064904006,0.5311152286863803,0.3790747194370479,0.4611364251684642,0.2387449947977103,0.596338085733574
2014-02-10,0.0081064697336491,0.2035951705771798,0.7069468806206647,0.3720662511849828,0.3977362958229831,0.4694512211538744,0.59458779629131,0.0339293413026526,0.279156908269585,0.7760478008465647,0.0,0.0,0.2385725469762979,0.6079042152000362,1.0,0.0,0.0783695814675482,0.3921254553423504,0.4308479458293203,0.7411719289432915,0.5473310945132719,0.9836694682310748,0.8424920975944252,0.3156606447542112,0.363306108285785,0.8967860586266532,0.6875000000000027,0.0,0.4316056619143963,0.2936334494662728,1.0,0.28,0.86,0.0,0.0,0.7132243661123786,0.6421646809175379,0.3953032634151273,0.7124085183083684,0.7258717402356822,0.4809461998321654,0.5645712387198238,0.4819289403218229,0.4745413701044627,0.382682776003357,0.6151426962342034
2014-02-11,0.0081149694351625,0.1660595575685529,0.7139901011170918,0.3707107635923038,0.3976429032588617,0.4694513508549443,0.6122918808187137,0.0340352253217425,0.2150623853636959,0.8094547701045003,1.0,0.0,0.241620518798346,0.5769517993232403,1.0,0.0,0.0783695814675482,0.3928648106731257,0.4322806920829065,0.7364495860921925,0.5528647283250397,0.9839315423455672,0.845501163352717,0.3119551909104764,0.3862572037139756,0.8753741960918964,0.8125000000000022,0.4227312385537311,0.4294168489116424,0.2706848569888174,1.0,0.24,0.88,0.0,0.0,0.7135176358462993,0.6434805423216282,0.561565033234053,0.7257455162433232,0.7169296100534844,0.5156887056579071,0.5799324754506106,0.5190668547574225,0.4943408359952937,0.4154758785435005,0.4907499916777569
2014-02-12,0.0079307950492712,0.0741431294287972,0.579901163572079,0.3692584525008722,0.3975841436528686,0.4694437826407037,0.5486820706511462,0.0317408948489629,0.2118883483152876,0.7585504719758729,0.0,0.0,0.2277864766438659,0.5371932383823732,1.0,0.0,0.0785186184123542,0.393238054782867,0.4323545455662132,0.7553790490748006,0.5816505054820249,0.9841969785219424,0.845252397472744,0.3152891070790832,0.4069424494952961,0.8460706153751947,0.8906250000000073,0.4364877075000614,0.4148973999679828,0.2615324565396222,0.96,0.2,0.88,0.0,0.0,0.6968874209491237,0.8840407639217313,0.7232286623869658,0.7334551802309253,0.735455412638659,0.53614233215217,0.5796888645142966,0.4554695287857388,0.4946389284467673,0.3154667389398247,0.474657163615781
2014-02-13,0.0085414035538869,0.1215540886058295,0.6791052552526784,0.3696429473002102,0.3976302119472727,0.4694602150081177,0.6275533448754342,0.0317408948489629,0.2177514159028009,0.791204451365568,1.0,0.0,0.2325543657890859,0.5684150692318363,1.0,0.0,0.0734312453430058,0.3937735552367424,0.4328888788481824,0.753678069449073,0.5524196396863373,0.9844898823103526,0.8468567940213368,0.3129625724720135,0.4269455519043713,0.8206056292939354,0.9375000000000082,0.4546328843652889,0.4314676246379823,0.2405340999244213,1.0,0.16,0.92,0.0,0.0,0.7201736942431863,1.0,0.8425071020811199,0.7441674808499945,0.7665196905308277,0.5100603246391465,0.5844279320862594,0.4531104969336939,0.4943009183120519,0.31220460601661,0.5413788172773957
2014-02-14,0.008343060972173,0.0904852666741932,0.6160056213851175,0.3682684624753167,0.3976167491546624,0.4695174916043502,0.7043310498736308,0.0293234110233951,0.2260770722611068,0.7328108643184507,0.0,0.0,0.2168413958834042,0.5321813716176261,1.0,0.0,0.0559187267136499,0.3939686462964897,0.432319282868683,0.8350171069507186,0.5309379873480935,0.9847503212152936,0.8448499390791868,0.3159136062520713,0.4458485258706762,0.7976020268954266,0.9648437500000034,0.4714819771687145,0.4130628414396575,0.2302738214976735,0.96,0.12,0.92,0.0,0.0,0.7013261885516839,0.874408887395044,0.9194832171055918,0.749749643942995,0.7721104786883132,0.5198273952387582,0.576974597125244,0.4184141675740512,0.4855516581513054,0.2690690863204916,0.4737235833686248
2014-02-18,0.0091180071725483,0.1431958400021251,0.629039635700585,0.3694426144690638,0.3976320509938085,0.4695016449425284,0.7164686764834691,0.0293234110233951,0.2386062921225309,0.7747067780911614,0.0,0.0,0.188529024576243,0.5860487189125115,1.0,0.0,0.0544871540588491,0.394449981566576,0.432702018311571,0.8142753165327408,0.4983747074516784,0.9850275133331056,0.8402851489336075,0.3144423405886406,0.4682680088261086,0.7926336444325961,0.9804687500000028,0.4919706537466366,0.432691494519319,0.2145790483320453,1.0,0.08,0.96,0.0,0.0,0.7309530088634861,1.0,0.958136295798348,0.7598717436905129,0.7667208310373507,0.5060024472282852,0.5798970624875959,0.4471506152721746,0.4855746668909266,0.314056023667545,0.5542395714070132
2014-02-19,0.0076927871938284,0.2566959097338903,0.4808457944814843,0.3620244794601187,0.3975460116707976,0.4694759478641122,0.6416464668931139,0.0293234110233951,0.2385928836725325,0.6086387547593481,0.0,0.0,0.2080602927676842,0.411629557160894,0.0,0.0,0.0602917663453685,0.3938951084409409,0.4299731416522239,0.7495916049548387,0.520444616002145,0.9851556782839316,0.8360081659127113,0.3120104615865962,0.4846321437168812,0.7719775257052535,0.990234375000004,0.4871899849724976,0.3943578415167802,0.3312957178734226,0.96,0.04,0.96,0.0,0.0,0.6109277194477516,0.2538046684398168,0.7094045186116203,0.7470707961936747,0.6361314088426133,0.4684164714693629,0.549552136499684,0.5779100345195253,0.517547167897557,0.4779030082060418,0.3751393975810599
2014-02-20,0.0100062908329693,0.2871338252189909,0.449166119042402,0.3736669080889197,0.397695233487374,0.4694859675112812,0.6742736777911436,0.0293234110233951,0.2660195921928843,0.7925165177593877,1.0,0.0,0.1913410991464116,0.591766306316122,1.0,0.0,0.0602917663453685,0.3946673057232348,0.4316770431539031,0.734014817878567,0.4742437033079053,0.98536509941952,0.8188913563068485,0.3120338436707681,0.5100947634967279,0.7867581079455788,0.9951171875000048,0.4971752580576484,0.4462152830189596,0.2760806859921458,1.0,0.0,1.0,0.0,0.0,0.6977020814535309,0.7932795086424301,0.682361392360749,0.753647311070142,0.6699837369368482,0.5635385401582625,0.5668527804910258,0.6889302228389699,0.5702555242484484,0.5842429569473222,0.6862430267347942
2014-02-21,0.0099538719537031,0.1180591989480465,0.3758703686917359,0.371943383817751,0.3976065683041682,0.4694798315173524,0.6803277535820673,0.0287202302867858,0.2871186003528582,0.7453782684495984,0.0,0.0,0.1889431579186504,0.539100317854139,1.0,0.0,0.0600336635341702,0.3951208936146479,0.4321069541831637,0.7427711128146831,0.4830677459032921,0.9855919643615346,0.8045302829385795,0.3093341248914147,0.5335331281342538,0.7932094464948707,0.9975585937500052,0.5064472973510029,0.4291119065545315,0.265498547533924,0.96,0.0,0.98,0.0,0.0,0.6939256958270705,0.7698017787543968,0.6056286519455479,0.7577904025069161,0.6530762314914604,0.5532178243141359,0.5702927337930813,0.6311094113690681,0.5982923542383101,0.4577196568449632,0.4859400713362741
2014-02-24,0.0110943316653895,0.1256898463908831,0.4470851907437336,0.3732071378659717,0.3976323786580899,0.4695111153534069,0.7377779044082613,0.0287202302867858,0.3112049179882774,0.7884135891323207,1.0,0.0,0.1972287750736538,0.6003362061399579,1.0,0.0,0.0554863109856052,0.3960001150536906,0.4336975680309202,0.7562896299093749,0.452972457715972,0.985896869005563,0.7957748293858543,0.3101879743943496,0.5586910773630913,0.805650665438764,0.9987792968750056,0.5198415503293281,0.4408715662280633,0.2443566085084509,1.0,0.0,1.0,0.0,0.0,0.728373064362565,0.9839605257221788,0.8490139377063354,0.7681937393543655,0.7344226117112177,0.6137220732167191,0.5854846331458753,0.5894021944075266,0.6105296933373128,0.3766949282490798,0.5793950047157168
2014-02-25,0.0153940740891702,0.5308529855157162,0.5083883725567171,0.4107639777904731,0.398057879009593,0.4696867207698275,0.8224524212037478,0.0287202302867858,0.4005953841462817,0.94115062891487,1.0,0.0,0.2782130377911191,0.8231637685387484,1.0,0.0,0.0529949539491663,0.3990048650006972,0.4411957538985994,0.7771922205501852,0.3578372452384972,0.9865852095774432,0.8066948639454532,0.3121866661779591,0.5921160105983468,0.8437182603280313,0.9993896484375056,0.5574449717497914,0.6657904864778648,0.1803504365527952,1.0,0.2,0.9,0.0,0.0,0.8135657158954233,1.0,0.9179207681588588,0.8001965022677888,0.786321581228399,0.7284311377496395,0.6588345885497346,0.8485564815780218,0.6836499197395688,0.6889214078208967,0.8144651178570577
