Date,Close,Volume,volume_adi,volume_cmf,volume_fi,volume_em,volume_sma_em,volume_vpt,volume_mfi,volatility_bbw,volatility_bbp,volatility_bbhi,volatility_bbli,volatility_kcw,volatility_kcp,volatility_kchi,volatility_kcli,volatility_ui,trend_macd,trend_macd_diff,trend_vortex_ind_pos,trend_vortex_ind_neg,trend_trix,trend_mass_index,trend_dpo,trend_kst,trend_kst_diff,trend_stc,trend_adx,trend_adx_pos,trend_adx_neg,trend_aroon_up,trend_aroon_down,trend_aroon_ind,trend_psar_up_indicator,trend_psar_down_indicator,momentum_rsi,momentum_stoch_rsi,momentum_stoch_rsi_k,momentum_tsi,momentum_uo,momentum_roc,momentum_ppo,momentum_ppo_hist,momentum_pvo,momentum_pvo_signal,momentum_pvo_hist,others_dr
2017-01-30,0.0947050087167412,0.2462215049425055,0.3231359279410154,0.6635888992969639,0.3950476079741181,0.5188864481400466,0.5132613509462056,0.601599660229829,0.5641739938583693,0.1874386595516359,0.4082087972945736,0.0,0.0,0.0995764193820923,0.2375083179364806,0.0,1.0,0.0621880817813765,0.5065663291190635,0.496797937627523,0.6774897260978686,0.6758802960490742,0.9915033972035924,0.8296351630730542,0.1725091790302329,0.8121912229258677,0.3685280790027459,0.4999633075725596,0.4017565051461733,0.3853023594733292,0.5344975976239721,0.96,0.24,0.86,0.0,1.0,0.4850412088940057,0.0,0.3872610508054464,0.7600767250427988,0.6192280986955494,0.420358519375554,0.6476039694386297,0.4248667659084957,0.6369378047179359,0.5314097448401285,0.6699761902862664,0.3271615073110981
2017-01-31,0.0936500531292681,0.1254468428484971,0.327398701568893,0.717381342665824,0.3966536341530938,0.5215385538258506,0.5123888500809372,0.5995946745108274,0.5478282862891882,0.1619238491812266,0.3499971207724094,0.0,0.0,0.1051344936866343,0.2238357538850952,0.0,1.0,0.0880808393123722,0.497534166326086,0.4801662557337178,0.6343760900215293,0.738064710823288,0.9914144638456172,0.8413853515677285,0.1725282315962829,0.8098013007741249,0.3526472263154884,0.2499816537862798,0.3834487406012136,0.3614387134619759,0.5971113267267518,0.92,0.2,0.86,0.0,0.0,0.4659553452732172,0.0,0.0839646641857517,0.7252027410626476,0.624802071640376,0.4127139034424514,0.6291937644589529,0.3851450902778653,0.5928407978838963,0.5857424839823249,0.5482591492712343,0.4012650114987045
2017-02-01,0.0922154550037062,0.1440710106919507,0.3216302481987577,0.6520413052117102,0.3965299847071793,0.5236598743159413,0.512440714886356,0.5965431867242914,0.4821809038742089,0.1560211044378917,0.2899359961108558,0.0,0.0,0.1173920885178946,0.2082019605510488,0.0,1.0,0.112809643933566,0.4883333748217,0.4665476278355617,0.6375657489347157,0.7363748544922984,0.99123850692187,0.8523608363894367,0.1693469107088855,0.8062082557041266,0.3331092894070372,0.1249908268931399,0.3681255021798379,0.3361781552848034,0.5698300465163496,0.88,0.16,0.86,0.0,0.0,0.4405674691443568,0.0,0.0,0.6922033171489959,0.5328217381377282,0.3980970185952556,0.6104360884695414,0.3526063876845695,0.5679680094546335,0.6217248575462277,0.4742226933993637,0.3954688424229073
2017-02-02,0.0930906993317183,0.0987371393988299,0.3215667569130435,0.6606370877905829,0.4028560395001443,0.5237383143267582,0.5124613560492366,0.5979487332134473,0.5372566840675742,0.1475150926893084,0.3085834374560816,0.0,0.0,0.1245546153908329,0.2312045456376782,0.0,1.0,0.1304735856593327,0.4819021802939087,0.4607981478703238,0.6394934254083144,0.7364043010494994,0.99101859694406,0.8605443761979882,0.1702044350849396,0.8035252978618169,0.3191637095389796,0.0624954134465699,0.3528619065699678,0.3162129999431033,0.5275554748165545,0.84,0.12,0.86,0.0,0.0,0.4599022034007999,0.0630886160663804,0.0210295386887938,0.6699017535254715,0.5079596529397226,0.4129838864442525,0.5973006363360613,0.3388945773626867,0.5146402981694659,0.6344653148735719,0.3804507683396717,0.4303866369103041
2017-02-03,0.0936326803735262,0.0857373411337502,0.315427183802733,0.5929829332293497,0.4073899405386768,0.5244928089421225,0.512367843274384,0.5987331825463409,0.5411217567861245,0.1425351368367233,0.3211444324224427,0.0,0.0,0.1289801556884472,0.2448186983877852,0.0,1.0,0.1446733246029355,0.477310657712808,0.4596163496760689,0.6307102006118016,0.7441199955258491,0.99078145315148,0.8633639389881157,0.16605915287577,0.80056632999488,0.3064946013978797,0.0312477067232849,0.335652627172971,0.3153826844603352,0.5023085394177788,0.8,0.08,0.86,0.0,0.0,0.4720698456729086,0.1027912414842768,0.0552932858502195,0.6543914418606147,0.4597874665996864,0.4137400188671547,0.5879111364771327,0.3361330830592173,0.460556993595559,0.6283848934726893,0.3045159782949187,0.4252994027543541
2017-02-06,0.0940645079115774,0.0714383699818438,0.3211366749896182,0.5928302618759405,0.4109416169150721,0.522598381877405,0.5123637935915435,0.5992844611782747,0.5430237594582882,0.1439281440390451,0.3415298533930332,0.0,0.0,0.1121446690827148,0.258024264261057,0.0,0.0,0.1565409594134094,0.4740794197769383,0.4611980799035432,0.6391187796880824,0.7442859613626931,0.9905446471963892,0.8650778379809262,0.1693547955156195,0.7950532957514646,0.2864901702458444,0.0156238533616424,0.3281751200440385,0.2994963475807119,0.5434838523089959,0.76,0.04,0.86,0.0,0.0,0.4820815119329111,0.1354589865116773,0.1004462813541119,0.6436220217939173,0.4789489739702837,0.4278836077132532,0.5812975554162463,0.3400063499663403,0.4044639169821916,0.6066430613498881,0.2413283900772672,0.4236192346966421
2017-02-07,0.0962700248537179,0.0969134557191849,0.3244118943174737,0.5999292205990114,0.4182109025511957,0.5256567124312201,0.5131235992681036,0.6027517586849276,0.5538930079873288,0.143604007891025,0.4275504230789464,0.0,0.0,0.1114842111477339,0.3094301878754779,0.0,0.0,0.1636042079137606,0.4740984180730649,0.4685018293433232,0.666031076964282,0.7011974497365462,0.9903429748351856,0.8627773187576667,0.1827355508988507,0.7893024025846522,0.2703111591833291,0.0078119266808212,0.3063696479882934,0.369616686801091,0.5084135473843909,0.72,0.0,0.86,0.0,0.0,0.5310014748894927,0.2950832523544238,0.1777778267834596,0.6431752146899626,0.5568601443338653,0.4367203081698249,0.5813274298744835,0.3576617899009358,0.3786712674544269,0.5814890066489053,0.2275614236777881,0.4503121061008891
2017-02-08,0.0964583891246816,0.0675085737341133,0.3247092444156436,0.6043687589611342,0.4197548358101673,0.5242824762364537,0.5131497186198597,0.6029810151515783,0.5952053498144464,0.1429153574986558,0.4327036801465298,0.0,0.0,0.1124049104887095,0.3269418700891502,0.0,0.0,0.1697514544842823,0.4742212220359528,0.4745376815024631,0.6737910707852643,0.7050520718624245,0.990172723312899,0.857769453209348,0.1867989054849671,0.7831390293380066,0.2568420254782024,0.0039059633404106,0.290180240079275,0.3703300565484881,0.47888256446564,0.68,0.0,0.8400000000000001,0.0,0.0,0.535040832784305,0.3082635472579135,0.2462685953746719,0.6435214103614189,0.6496323415417392,0.4012817729347038,0.5815692288949131,0.3722505009543119,0.3331241327376408,0.5476613703863337,0.1925669579928503,0.4199158114496474
2017-02-09,0.0965105963688893,0.058793625176518,0.3265742364676396,0.5762291536888341,0.420828259239128,0.5236004634863266,0.5132072211116878,0.6030392406150075,0.5515305069298022,0.1428979154746112,0.4346655018612957,0.0,0.0,0.1031018181164337,0.3432331720913686,0.0,0.0,0.1758927686637768,0.4742590906958178,0.4792085684276975,0.6777196686095122,0.6996591966451724,0.9900286551349494,0.8521110705128255,0.1941776830564036,0.7779698246972543,0.2515377696369249,0.0019529816702053,0.2751472184494722,0.3569432901104105,0.4615718198247177,0.64,0.0,0.8200000000000001,0.0,0.0,0.5362330559905528,0.3121537332375489,0.3051668442832958,0.6440030960288299,0.6423113617486605,0.3903922315927846,0.5816373563435093,0.3835409288396659,0.2880632620612789,0.5070411778203973,0.1651616840834234,0.4178840329660578
2017-02-10,0.0978988597310577,0.0766189227355255,0.3288431007338752,0.5561735167452878,0.4243472322879105,0.524569301437521,0.5124179320949571,0.6048735384444778,0.5331392249658079,0.1429634364710121,0.4868627698699943,0.0,0.0,0.0663220838091502,0.3913005612572535,1.0,0.0,0.1800559873925512,0.4758477399082615,0.4858263545244069,0.6774682588518013,0.7487826049398667,0.9899234488694828,0.8475757691069737,0.1927400612769009,0.7743874824041533,0.2544369882736051,0.0017247320828721,0.2705530743055294,0.3922111476983598,0.4394388628347199,0.6,0.0,0.8,0.0,0.0,0.5679575669262892,0.415669792148542,0.3453623575480019,0.6497821712615736,0.681156513751595,0.3816376414579163,0.5848678925231335,0.3995025920110214,0.2677230680490143,0.4684249900039477,0.1732470493896006,0.4377950022752765
2017-02-13,0.0990900168337776,0.0669840629412951,0.3287569341507446,0.5728109151636238,0.4267880920759073,0.5245835833704763,0.5119015705145833,0.6063063377587117,0.5255901985823205,0.1439826919129914,0.5290623379951019,0.0,0.0,0.0444689968844301,0.4225833944389786,1.0,0.0,0.1828410436524163,0.4783946187377756,0.4929008049043695,0.6376920030333152,0.7486101723632385,0.9898615723599824,0.8378958972264595,0.182511506070022,0.7733169472415736,0.2684307753976878,0.0235917463777368,0.2740241440447146,0.4211606792341925,0.4184403735998774,0.56,0.0,0.78,1.0,0.0,0.5936428811935245,0.4994801465530737,0.4091012239797219,0.6591676795288642,0.6899146791137746,0.394012977587774,0.5900416628054346,0.4165298454653415,0.2428109854872426,0.4300363990351586,0.1741653125106533,0.4347556905353973
2017-02-14,0.0994001016161623,0.0724389751866048,0.331328293508484,0.5781595660745819,0.4273491577115931,0.5236685791367112,0.5112385114491956,0.6066968646674832,0.5194623039349007,0.1445514317188988,0.5337336552757007,0.0,0.0,0.037014621405929,0.4192922406484145,1.0,0.0,0.1849267584624474,0.4805963810018413,0.497919199542232,0.6031998005551612,0.7836403153509722,0.9898330378758252,0.8302830710914634,0.1644343710183272,0.7726775419981435,0.2829074630572598,0.1086713847070177,0.2762435439205832,0.4026073514058674,0.4063425176528928,0.52,0.68,0.42,0.0,0.0,0.6003045611618967,0.5479146401759019,0.4876881929591729,0.6681136124204698,0.7284083351817043,0.4229420198786719,0.5944991789232906,0.4285822258842872,0.2286067125028386,0.3950516913989183,0.1878986333574789,0.4216779693180599
2017-02-15,0.0986147240400034,0.0719467419810369,0.327053211542655,0.531331664548282,0.4257961717095864,0.5236969589935978,0.5111706545119371,0.6057134245375584,0.4177489499373076,0.1444987107458351,0.4981233984747164,0.0,0.0,0.0241667714306564,0.385943305224018,1.0,0.0,0.1853520335988951,0.481176226377525,0.4989206799395213,0.5988836628096009,0.7967926212791562,0.9898158576887518,0.8251576789649395,0.1610762156221468,0.7721937753318289,0.2969680074110772,0.3363689137245341,0.2783044152338897,0.3861294465367115,0.3897117399813052,0.48,0.64,0.42,0.0,0.0,0.5746105326209044,0.7345039766567888,0.5939662544619219,0.6717014734393691,0.6558657044634574,0.4656197488058259,0.5956528993914125,0.4309850090083193,0.2175993302404296,0.3637519828839057,0.202766145051599,0.4055403186180268
2017-02-16,0.1000203379136681,0.0435343958039136,0.3312938891037888,0.5842474510248681,0.4278516058519152,0.5239012111050199,0.5114000786432816,0.6070211125650858,0.5160307642819576,0.1439246787847052,0.5435002839495887,0.0,0.0,0.0096061346323975,0.4174610884192654,1.0,0.0,0.1840548540549699,0.4831316822448901,0.5022775057579499,0.6368563446272084,0.832177300279407,0.9898227257541246,0.8205054598903635,0.1562398893738646,0.7722812792778562,0.3121204318948345,0.6681844568622707,0.2820014106955662,0.3806586455011106,0.3736008756441845,0.44,0.6,0.42,0.0,0.0,0.6070290553725687,1.0,0.7608062056108973,0.680305259093016,0.6837278709411643,0.4855763172929882,0.5995919106834849,0.4390102333986019,0.1806652552069153,0.3275993532299848,0.1831865306718475,0.4378719457208329
2017-02-17,0.1012897725163316,0.0803389146661287,0.3380885185325447,0.6015679383618894,0.4302174547030912,0.5243657130401942,0.5135743427594256,0.6087281402745862,0.6406091082464009,0.1460608895860727,0.580996044324287,0.0,0.0,0.0099996105835675,0.4369543208826064,1.0,0.0,0.1751777087725555,0.4859777192345445,0.5066175089518307,0.7610017936382071,0.6689044206533112,0.9898593202056644,0.8169978871205967,0.1579797747904732,0.7737155302379307,0.3299692153067275,0.8340922284311391,0.2935104565362115,0.4088617672364926,0.3528847369271101,0.4,0.56,0.4199999999999999,0.0,0.0,0.6341461466282816,1.0,0.9115013255522632,0.6924744811216217,0.7732693860986838,0.5077983608963077,0.6053190123838978,0.4493483922820604,0.1903069239257006,0.3015782709062408,0.2240633106806177,0.4357520707601382
2017-02-21,0.1020780863328975,0.0641274964696389,0.3378441122801923,0.538268452348029,0.4310684408688841,0.5247925658253306,0.5148655892410076,0.6096377200063339,0.7299754607367537,0.1485858652101034,0.6061644310634308,0.0,0.0,0.0046481143643099,0.4386426519018098,1.0,0.0,0.163683930423768,0.4889065088031383,0.5102432511929131,0.8591424533507663,0.5355127182182947,0.9899219484439744,0.815740947833171,0.159328035426991,0.7764739953138745,0.3495945204539026,0.917046114215573,0.3132530633400942,0.4532263903795179,0.337004516009189,0.36,0.52,0.42,0.0,0.0,0.6502849195760502,1.0,1.0,0.705621300311556,0.754157407106306,0.5068252006611298,0.6111903018714082,0.4579348568676014,0.1823242193510334,0.2783595389936008,0.2353696844781313,0.4286251575370058
2017-02-22,0.102683819382332,0.0612305830139197,0.3398476996521834,0.5208584508684366,0.4314537596972808,0.5238915822876509,0.5149575348463933,0.6103145492629939,0.8349931035945081,0.1498111845660633,0.6267960987658238,0.0,0.0,0.0012286120397858,0.4399172744085305,1.0,0.0,0.1477316742223106,0.4916456794868238,0.5127915665650349,0.875653444539223,0.520811720672624,0.9900045542725552,0.8160606604599532,0.1604861771967459,0.7786531100636659,0.3621542010866782,0.9585230571077904,0.3341892478818675,0.4465404580287755,0.3177104857652256,0.32,0.48,0.42,0.0,0.0,0.6626010264786393,1.0,1.0,0.7188775921176918,0.7646405741179173,0.5071732577131823,0.6166545910158021,0.4639122285795125,0.1740899589454963,0.2573069983491863,0.2441094081395349,0.4259288247002107
2017-02-23,0.1025794493824074,0.0743272140407504,0.3447673882186426,0.5026724463759118,0.4305729872307525,0.5228760353997906,0.5146153681208965,0.6101827948220677,0.7538363644184651,0.143212045850049,0.6350442270599682,0.0,0.0,0.0028816098492393,0.415859818321076,1.0,0.0,0.1323908884317485,0.4933452480257767,0.5128988215658555,0.8534486706717855,0.5281136949740524,0.9900930449613052,0.8205773308457339,0.1670967883570371,0.7806283142204776,0.3700337761224536,0.9792615285538988,0.3404165702277888,0.4103745111931927,0.3631601477459728,0.28,0.44,0.42,0.0,0.0,0.6582991151198233,0.9774214837664692,0.9924738279221568,0.729296442659359,0.8113940577030877,0.5027300294092847,0.6200067970328351,0.4640662290123268,0.1832622882839799,0.2432247706422742,0.2722318596519427,0.4155893206667779
2017-02-24,0.1016549340505945,0.0710591083316522,0.3503615374882123,0.5109108274225065,0.4283153456073502,0.5233700201212007,0.5141698267046981,0.6090493131309089,0.6751955196315242,0.1355059911712541,0.612392640491975,0.0,0.0,0.0024676431585562,0.3677992075465892,0.0,0.0,0.116852156535798,0.4932178762909199,0.5095904929896711,0.7972581764619752,0.5602060140561158,0.990167188414759,0.8220122190376817,0.1680147343153668,0.7820125808339596,0.3725528581612552,0.9896307642769528,0.3461990838347157,0.383780769466596,0.3396260662883589,0.24,0.4,0.42,0.0,0.0,0.6199055871028747,0.7634857401250695,0.9136357412971798,0.7323793977728921,0.8131201238803578,0.4771672937786416,0.6196815566884155,0.456131582330386,0.1884995201623391,0.2335347864216688,0.2899528221943518,0.4036668701812039
2017-02-27,0.1021940010962409,0.0439540044381682,0.3542572806811226,0.6396283008617689,0.4288247541087728,0.5240514493938044,0.5147464282410021,0.609547181963392,0.7446071460728233,0.1383488741917182,0.6284017089574665,0.0,0.0,0.0042716406260741,0.371927933723041,0.0,0.0,0.1002649566666446,0.4934327640132161,0.5075796877918929,0.8319574391304662,0.5143348028641558,0.9902324670947472,0.8259949615330048,0.1679717794391813,0.7835667671286707,0.3745010024342411,0.99481538213848,0.3562225546802043,0.3880205327037729,0.3184520871609225,0.2,0.36,0.42,0.0,0.0,0.6333338226336636,0.7776040762179199,0.8395037667031531,0.7371660821755923,0.8698273843760426,0.4799252796964974,0.6200430978530578,0.4512887082368845,0.1636487086622928,0.2183055937961129,0.2676043105590678,0.4249713015507844
2017-02-28,0.1008202187378984,0.0740367157554972,0.3538567605673546,0.7356801972409568,0.4259212769050386,0.5233087815570451,0.5138147299311124,0.6078140103318214,0.6595668953666324,0.1371227767663743,0.5603951413731378,0.0,0.0,0.0079193586544217,0.319945569188248,0.0,0.0,0.0888435682044496,0.4915971907506971,0.5021616490268118,0.7685571848296637,0.5882865322267951,0.9902686300559832,0.823232900827238,0.1710649627428814,0.7849879625475473,0.3747513512870981,0.9832472672457016,0.3601267888295104,0.3619129560724619,0.3241429024167675,0.16,0.32,0.42,0.0,0.0,0.57735423967098,0.3317132536508078,0.6242676899979328,0.7322684252292132,0.8122759363035538,0.4685670090154432,0.6162983298657637,0.4384168580137948,0.1794353662583142,0.2108721883660383,0.299057223702525,0.3971049706565288
2017-03-01,0.1042459437673926,0.1091870082711317,0.3607054965148223,0.7566368045421291,0.4345409505089436,0.5253843020157978,0.514251952861182,0.6135289707485156,0.6713335028306888,0.1397112319637612,0.6752797297107198,0.0,0.0,0.013201397576718,0.4133904517825451,1.0,0.0,0.0756398098250376,0.4939875086524265,0.5056781779352109,0.776211417835799,0.5175971810340693,0.9903239449320602,0.8224406016244737,0.1729547643639457,0.7873816734747754,0.378063792640022,0.9862303247144508,0.3810918367203544,0.4330354208014876,0.2906922197477587,0.12,0.28,0.42,0.0,0.0,0.6584307416408678,0.9669988777879064,0.6921054025522118,0.7426567837746486,0.8441434611274399,0.4844917943342333,0.621016642921176,0.4466632818726839,0.2326412386162484,0.2209342461929527,0.3696444873653366,0.467260644986349
2017-03-02,0.1022461638519577,0.0633689731692556,0.3560763054858775,0.774585214054715,0.4299991367997224,0.5234522722675176,0.5141931481026504,0.611266041310767,0.6681366677624049,0.1289662928323246,0.5839764202641049,0.0,0.0,0.0173413259526996,0.3382072983709864,0.0,0.0,0.0608610096859583,0.4930920243718926,0.5023869605458644,0.7614155788463963,0.5160785123808671,0.9903612340916182,0.822123771898886,0.1724077062393387,0.7894689439517333,0.3788965387637374,0.992949201776742,0.3995001811949227,0.4053577706322528,0.2771571482069578,0.08,0.24,0.42,0.0,0.0,0.5875719232367991,0.2072447098117822,0.5019856137501658,0.7378981177063295,0.7904546769181615,0.4591209239681875,0.619156668617501,0.4388463879496507,0.225032390534735,0.2266945137428725,0.3522884676907485,0.3882316910299301
2017-03-03,0.1020230095810191,0.043526326407101,0.3583337597532344,0.7998951068767339,0.4292174944026278,0.5224732473952552,0.513361398739798,0.6110615149290143,0.6019458702235891,0.1177794043372872,0.564182868846556,0.0,0.0,0.0185485827283016,0.324803804959656,0.0,0.0,0.048778251523183,0.4917836168628001,0.4989868481559834,0.7131586511342548,0.595103585773469,0.9903788034627312,0.8199670416226497,0.1688873640869896,0.7909014062661567,0.3766586850419802,0.9639455716305884,0.4026319177627304,0.3851841795718195,0.3323658822595999,0.04,0.2,0.42,0.0,0.0,0.5800700122768359,0.0620462440494808,0.4120966105497235,0.7327154097200416,0.7916542048478871,0.4548959955698051,0.6164780963649937,0.4307991995931935,0.1973774452985857,0.2229818042716331,0.3140687579955958,0.4138576158968895
2017-03-06,0.1014984012949532,0.0469880976397014,0.3614515958693851,0.8802039809397937,0.4281028399956496,0.522856972495586,0.5126762506156917,0.6105597194901693,0.5348478556475981,0.104629508327489,0.5287053957235217,0.0,0.0,0.0197210446109549,0.3079421527553152,0.0,0.0,0.0401086347776664,0.4898015905465259,0.4950152933929256,0.6614266079159058,0.6517706318600816,0.990372565554842,0.8096399356059648,0.1717800266809442,0.7907670526580488,0.3685790282722039,0.5695984912877307,0.3941643376615695,0.3601919601394867,0.3721480313797956,0.0,0.16,0.42,0.0,1.0,0.5619069164613193,0.0,0.089763651287088,0.7251862343211218,0.7847178320216058,0.4570200185021992,0.6124623794018883,0.4214315604817827,0.1798524868943713,0.2147386615658612,0.2957902545610005,0.409462761421472
2017-03-07,0.102622936882376,0.0462457131329433,0.3638460212440034,0.8575462043649911,0.4294943868290461,0.5250349575881182,0.5132184524785522,0.6116281884147856,0.5258609089407643,0.0910008928923255,0.5828810245393948,0.0,0.0,0.0239433941904599,0.3403590742828026,0.0,0.0,0.0304206388409811,0.4893112449996963,0.4946093291729512,0.6918436065501636,0.6243758972199805,0.990361581196186,0.8003078423859293,0.1741845971737266,0.7899149426834522,0.3587124187309829,0.2847992456438653,0.3957746759161871,0.3912952207787011,0.3481303891104964,0.84,0.12,0.86,0.0,0.0,0.5914386842145453,0.2932819779443529,0.1184427406646116,0.7239646262634576,0.7951828057184779,0.4546842825757992,0.6114311909478158,0.4204770073026374,0.1659395650554121,0.2039579753640048,0.2855522717660942,0.4335242788458312
2017-03-08,0.1033446069393993,0.045446842848497,0.3629952871009556,0.8317443524939523,0.430105656169258,0.5247428013609227,0.513633460252744,0.6123042462942412,0.5979893980500106,0.0853313981739944,0.6154842712127978,0.0,0.0,0.021142108119016,0.3591828137537285,0.0,0.0,0.0280719092579207,0.4895073754865505,0.4955599091056865,0.7248352915188401,0.5971251920387701,0.990353724799866,0.7936557667050013,0.1754263954399174,0.7883439750555052,0.347322077305874,0.1423996228219326,0.4043879938649262,0.417801052297333,0.331099358170281,0.8,0.08,0.86,0.0,0.0,0.6096254194370344,0.4738956724232156,0.2557258834558565,0.7261265944622471,0.7623129302413831,0.4503043333362828,0.6117706168697041,0.4227165903377821,0.1550289823591366,0.1920506094125446,0.2810065652946142,0.4275943253202168
2017-03-09,0.1045618342978549,0.071180149283841,0.3650071884563989,0.8455371405324985,0.431856514539173,0.5243214181455985,0.5138002054469135,0.6137936433527809,0.6073092886342902,0.080950190921776,0.680107473797773,0.0,0.0,0.0169267800519721,0.389871922832855,1.0,0.0,0.0280719092579207,0.4908391512923692,0.4984302016150149,0.7261393391715312,0.5813349051055983,0.9903603327843304,0.789589626917134,0.1759994851856279,0.7880173929699301,0.3426605017977239,0.3284293229375467,0.4193229636910829,0.4373655024121268,0.3084919535247859,1.0,0.04,0.98,1.0,0.0,0.6388285005577312,0.7639134412447848,0.5103636972041182,0.7332046674087846,0.7876007223109328,0.4535891656963897,0.6143682487826061,0.4294563312298709,0.1800723320062564,0.1900598534993393,0.3210161584748326,0.4347449792601108
2017-03-10,0.1055965031334245,0.0702844462376437,0.366039762419154,0.8367004988820015,0.4330054103201698,0.5245451647955772,0.5138714149101206,0.6150430876199681,0.6048542706606407,0.0768286324726104,0.7340294041822976,0.0,0.0,0.0190650453833166,0.406912884286274,1.0,0.0,0.0280719092579207,0.49282445069906,0.5019405671270772,0.7413216078521162,0.5854919008797828,0.9903860174294064,0.7858309971820894,0.1744031343967228,0.7881798314809291,0.3410181617108808,0.5500589287586438,0.4391965541054218,0.4578732194025044,0.2908807059672185,1.0,0.0,1.0,0.0,0.0,0.6619762466828004,0.9937952696961976,0.7438681277880663,0.7434116826888774,0.7342709636647924,0.4568699074854576,0.618253393251004,0.437669260732323,0.2003355280941658,0.1945641151085805,0.3472209812690143,0.4320260688397244
2017-03-13,0.1065152572056507,0.0565664716562437,0.3672072125405023,0.830679311094544,0.4335651049319848,0.524363120404412,0.5137010037718454,0.616007430962893,0.6029930456931024,0.0789998009495141,0.7602296611661457,1.0,0.0,0.0161550161900594,0.4220053608052763,1.0,0.0,0.0280719092579207,0.495158790715793,0.5053973153851028,0.7190846717486757,0.6026409091509477,0.990431501104971,0.7849529541028075,0.1705303499641714,0.7883267242630355,0.3399670581582962,0.7254534837572233,0.4623298541113181,0.4706425476416878,0.2747784724235559,1.0,0.04,0.98,0.0,0.0,0.6814967791129787,1.0,0.919236236980328,0.7555918866101019,0.7878587023450264,0.46482138365968,0.6228130764365929,0.4457176217581937,0.2008937055947434,0.1983354709331408,0.3442639967580383,0.4302996341758397
2017-03-14,0.1069007499803082,0.0481016743998386,0.3702638170621881,0.8604282726017173,0.4331396346665631,0.5236488775923411,0.5136046944822876,0.6163743186929667,0.5992517237311586,0.0836772844504206,0.7422407340616942,1.0,0.0,0.0159497987767336,0.4164836409146878,1.0,0.0,0.0280719092579207,0.4970942966617708,0.5074217506816052,0.7137519249363802,0.6109185913646554,0.990489622643289,0.7862221896549887,0.1709547661331703,0.7892500475998373,0.3433243407062256,0.8453239054977919,0.4811205106092971,0.4396942014602589,0.269574838980889,1.0,0.0,1.0,0.0,0.0,0.6895965480596185,1.0,0.9979317565653996,0.7671122660190114,0.8027277780343252,0.4751434215108338,0.626563161286071,0.4503823568878071,0.1919957215943791,0.1986752968371322,0.3304191328803544,0.4226214126851404
2017-03-15,0.107619417064188,0.0699858785555779,0.3748037114022263,0.8776122301252492,0.4335245266541239,0.5241427570154734,0.5141073508430066,0.617231697664842,0.6826246819606125,0.0891143964535164,0.7432949228145744,1.0,0.0,0.0149758559154614,0.4284081420692848,1.0,0.0,0.0280656599102245,0.4990986911671232,0.5091692817034099,0.7476264146943077,0.5849003223857393,0.9905590811475355,0.7894806368986058,0.1658549614881615,0.789411062130374,0.3441097849174214,0.9213456884887156,0.5025026828095145,0.4368177269916083,0.2492470075179017,1.0,0.0,1.0,0.0,0.0,0.7046749489073247,1.0,1.0,0.7795521443226969,0.8119104368568021,0.4764502583459781,0.6304311748795709,0.4543725448935371,0.2138378558887433,0.2055191007419973,0.3566601076554239,0.4273726398747091
2017-03-16,0.108086079090705,0.0515553762356263,0.3745482519865876,0.9159692973336602,0.4332498833860227,0.5245580517096762,0.5145787816824972,0.6176917145645545,0.7604967841724336,0.0902275690893874,0.738735520995325,1.0,0.0,0.0096731907394899,0.4302776429083507,1.0,0.0,0.0274515540910588,0.5008290770266143,0.5100582468189103,0.8029706547508516,0.5487468468508508,0.9906352099207636,0.79098546907421,0.1742905637641862,0.7905150009947254,0.3494894621137412,0.9606728442443614,0.5270095004582133,0.4546165105589057,0.2375766683705025,1.0,0.0,1.0,0.0,0.0,0.7143773835840085,1.0,1.0,0.7917117029663081,0.7917878264205076,0.4910758165363073,0.6337407414665052,0.456341052555313,0.2092122327960595,0.2096023690633331,0.3455224401228239,0.4237534805335163
2017-03-17,0.1087729369035081,0.1131894290901755,0.3776907351370909,0.8930139196863197,0.4340635342382157,0.5238539522624891,0.5145004115117743,0.6188348943500932,0.7750234065697708,0.0954740344786415,0.7369808547379606,1.0,0.0,0.0091886486514804,0.4305397203853899,1.0,0.0,0.0273104539170279,0.5025916872153694,0.5108292860275431,0.8100169523675574,0.5498758912869448,0.9907171774072832,0.7939913744426512,0.1673258195872223,0.7922230734530338,0.356742711054702,0.9803364221221844,0.5524976623245266,0.4528844862815486,0.2243873331798926,1.0,0.0,1.0,0.0,0.0,0.7285149736352904,1.0,1.0,0.8045779087930585,0.8041947211539509,0.4691745643712375,0.6370966632885133,0.4580174300895805,0.2825462043085613,0.2349339837598377,0.4312511005161777,0.4268720874512986
2017-03-20,0.1074803682855161,0.0868751260843252,0.3788404881144679,0.845053009045045,0.430284158429758,0.5230952781323526,0.5144156897756578,0.6170639131530764,0.7665241044237034,0.0971401491213775,0.6406135927800262,0.0,0.0,0.004797920082012,0.3709344960394373,0.0,0.0,0.0261774002452988,0.5019626790823316,0.5070029126691844,0.7890690275287786,0.556423059156466,0.9907793641823808,0.797015192568184,0.1658037086553527,0.7934484916232586,0.3606491634148282,0.990168211061096,0.5601745728278835,0.4208611049727853,0.2803004317842056,0.96,0.0,0.98,0.0,0.0,0.6620983568006301,0.6013601145032952,0.8671200381677654,0.8046710925082874,0.7773118948129338,0.4749550538617998,0.6357488456905713,0.4490519201419761,0.3077171864331476,0.2627728149029039,0.4413667256798884,0.3987770343595102
